timestamp_utc,instrument,timeframe,open,high,low,close,volume,p_model_up,p_market_up,tv_recommendation,tv_confidence
2026-05-08T17:20:00Z,DOGEUSDT,5m,0.10778000,0.10780000,0.10767000,0.10774000,1152550.00000000,0.5276,0.5714,NEUTRAL,0.0
2026-05-08T17:25:00Z,DOGEUSDT,5m,0.10774000,0.10785000,0.10764000,0.10776000,3113899.00000000,0.5023,0.5974,NEUTRAL,0.0
2026-05-08T17:30:00Z,DOGEUSDT,5m,0.10776000,0.10830000,0.10774000,0.10830000,5062811.00000000,0.7516,1.0000,NEUTRAL,0.0
2026-05-08T17:35:00Z,DOGEUSDT,5m,0.10830000,0.10844000,0.10816000,0.10829000,7219371.00000000,0.6189,0.9900,NEUTRAL,0.0
2026-05-08T17:40:00Z,DOGEUSDT,5m,0.10829000,0.10833000,0.10795000,0.10810000,2892870.00000000,0.4106,0.8000,NEUTRAL,0.0
2026-05-08T17:45:00Z,DOGEUSDT,5m,0.10810000,0.10834000,0.10810000,0.10829000,2150995.00000000,0.5435,0.9900,NEUTRAL,0.0
2026-05-08T17:50:00Z,DOGEUSDT,5m,0.10828000,0.10828000,0.10813000,0.10828000,2155413.00000000,0.5389,0.9800,NEUTRAL,0.0
2026-05-08T17:55:00Z,DOGEUSDT,5m,0.10828000,0.10835000,0.10792000,0.10804000,3179995.00000000,0.3877,0.7400,NEUTRAL,0.0
2026-05-08T18:00:00Z,DOGEUSDT,5m,0.10805000,0.10855000,0.10805000,0.10833000,6292894.00000000,0.5777,1.0000,NEUTRAL,0.0
2026-05-08T18:05:00Z,DOGEUSDT,5m,0.10833000,0.10839000,0.10820000,0.10832000,2139948.00000000,0.5617,0.9903,NEUTRAL,0.0
2026-05-08T18:10:00Z,DOGEUSDT,5m,0.10832000,0.10836000,0.10821000,0.10835000,1475343.00000000,0.5114,1.0000,NEUTRAL,0.0
2026-05-08T18:15:00Z,DOGEUSDT,5m,0.10836000,0.10860000,0.10824000,0.10851000,4182675.00000000,0.5799,1.0000,NEUTRAL,0.0
2026-05-08T18:20:00Z,DOGEUSDT,5m,0.10851000,0.10885000,0.10851000,0.10882000,5105119.00000000,0.6776,1.0000,NEUTRAL,0.0
2026-05-08T18:25:00Z,DOGEUSDT,5m,0.10883000,0.10887000,0.10868000,0.10872000,2252012.00000000,0.5251,0.9342,NEUTRAL,0.0
2026-05-08T18:30:00Z,DOGEUSDT,5m,0.10871000,0.10900000,0.10868000,0.10890000,2179178.00000000,0.5591,1.0000,NEUTRAL,0.0
2026-05-08T18:35:00Z,DOGEUSDT,5m,0.10890000,0.10897000,0.10873000,0.10886000,1652490.00000000,0.5228,0.9735,NEUTRAL,0.0
2026-05-08T18:40:00Z,DOGEUSDT,5m,0.10886000,0.10886000,0.10860000,0.10869000,2742921.00000000,0.4134,0.8433,NEUTRAL,0.0
2026-05-08T18:45:00Z,DOGEUSDT,5m,0.10869000,0.10900000,0.10864000,0.10888000,3851155.00000000,0.5478,0.9851,NEUTRAL,0.0
2026-05-08T18:50:00Z,DOGEUSDT,5m,0.10889000,0.10902000,0.10875000,0.10882000,2591188.00000000,0.5159,0.9389,NEUTRAL,0.0
2026-05-08T18:55:00Z,DOGEUSDT,5m,0.10883000,0.10883000,0.10847000,0.10850000,11856302.00000000,0.3402,0.6552,NEUTRAL,0.0
2026-05-08T19:00:00Z,DOGEUSDT,5m,0.10850000,0.10857000,0.10826000,0.10840000,3249978.00000000,0.3812,0.5690,NEUTRAL,0.0
2026-05-08T19:05:00Z,DOGEUSDT,5m,0.10839000,0.10864000,0.10836000,0.10858000,1994996.00000000,0.5593,0.7193,NEUTRAL,0.0
2026-05-08T19:10:00Z,DOGEUSDT,5m,0.10857000,0.10882000,0.10856000,0.10878000,3050669.00000000,0.6321,0.8605,NEUTRAL,0.0
2026-05-08T19:15:00Z,DOGEUSDT,5m,0.10879000,0.10908000,0.10878000,0.10893000,5507650.00000000,0.6137,1.0000,NEUTRAL,0.0
2026-05-08T19:20:00Z,DOGEUSDT,5m,0.10892000,0.10901000,0.10879000,0.10884000,4437654.00000000,0.4932,0.8989,NEUTRAL,0.0
2026-05-08T19:25:00Z,DOGEUSDT,5m,0.10883000,0.10895000,0.10878000,0.10895000,3114796.00000000,0.5296,1.0000,NEUTRAL,0.0
2026-05-08T19:30:00Z,DOGEUSDT,5m,0.10895000,0.10902000,0.10887000,0.10890000,2236461.00000000,0.5023,0.9451,NEUTRAL,0.0
2026-05-08T19:35:00Z,DOGEUSDT,5m,0.10891000,0.10906000,0.10875000,0.10891000,4765984.00000000,0.4932,0.9560,NEUTRAL,0.0
2026-05-08T19:40:00Z,DOGEUSDT,5m,0.10890000,0.10909000,0.10887000,0.10897000,2453900.00000000,0.5296,1.0000,NEUTRAL,0.0
2026-05-08T19:45:00Z,DOGEUSDT,5m,0.10897000,0.10901000,0.10892000,0.10893000,2682932.00000000,0.4955,0.9385,NEUTRAL,0.0
2026-05-08T19:50:00Z,DOGEUSDT,5m,0.10894000,0.10898000,0.10883000,0.10890000,1521137.00000000,0.4773,0.8871,NEUTRAL,0.0
2026-05-08T19:55:00Z,DOGEUSDT,5m,0.10891000,0.10896000,0.10877000,0.10896000,1096779.00000000,0.5205,0.9825,NEUTRAL,0.0
2026-05-08T20:00:00Z,DOGEUSDT,5m,0.10897000,0.10902000,0.10882000,0.10894000,2082419.00000000,0.5045,0.9474,NEUTRAL,0.0
2026-05-08T20:05:00Z,DOGEUSDT,5m,0.10894000,0.10895000,0.10871000,0.10880000,1649751.00000000,0.4317,0.7018,NEUTRAL,0.0
2026-05-08T20:10:00Z,DOGEUSDT,5m,0.10881000,0.10915000,0.10881000,0.10911000,2425335.00000000,0.6090,1.0000,NEUTRAL,0.0
2026-05-08T20:15:00Z,DOGEUSDT,5m,0.10912000,0.10921000,0.10905000,0.10910000,1716732.00000000,0.5658,0.9859,NEUTRAL,0.0
2026-05-08T20:20:00Z,DOGEUSDT,5m,0.10909000,0.10941000,0.10906000,0.10941000,3452050.00000000,0.6381,1.0000,NEUTRAL,0.0
2026-05-08T20:25:00Z,DOGEUSDT,5m,0.10941000,0.10948000,0.10936000,0.10943000,1456484.00000000,0.5792,1.0000,NEUTRAL,0.0
2026-05-08T20:30:00Z,DOGEUSDT,5m,0.10943000,0.10947000,0.10904000,0.10930000,4046987.00000000,0.4456,0.8738,NEUTRAL,0.0
2026-05-08T20:35:00Z,DOGEUSDT,5m,0.10931000,0.10932000,0.10913000,0.10914000,2765839.00000000,0.3979,0.7184,NEUTRAL,0.0
2026-05-08T20:40:00Z,DOGEUSDT,5m,0.10914000,0.10914000,0.10899000,0.10908000,1226655.00000000,0.4364,0.6602,NEUTRAL,0.0
2026-05-08T20:45:00Z,DOGEUSDT,5m,0.10909000,0.10922000,0.10904000,0.10911000,1784295.00000000,0.5000,0.6235,NEUTRAL,0.0
2026-05-08T20:50:00Z,DOGEUSDT,5m,0.10910000,0.10910000,0.10870000,0.10873000,2268931.00000000,0.3337,0.0000,NEUTRAL,0.0
2026-05-08T20:55:00Z,DOGEUSDT,5m,0.10874000,0.10874000,0.10847000,0.10867000,4936660.00000000,0.3860,0.0000,NEUTRAL,0.0
2026-05-08T21:00:00Z,DOGEUSDT,5m,0.10867000,0.10892000,0.10857000,0.10886000,2702450.00000000,0.5728,0.2500,NEUTRAL,0.0
2026-05-08T21:05:00Z,DOGEUSDT,5m,0.10887000,0.10895000,0.10877000,0.10882000,1579264.00000000,0.5250,0.1974,NEUTRAL,0.0
2026-05-08T21:10:00Z,DOGEUSDT,5m,0.10883000,0.10891000,0.10867000,0.10873000,2705690.00000000,0.4499,0.0789,NEUTRAL,0.0
2026-05-08T21:15:00Z,DOGEUSDT,5m,0.10873000,0.10899000,0.10866000,0.10899000,2627763.00000000,0.5977,0.4211,NEUTRAL,0.0
2026-05-08T21:20:00Z,DOGEUSDT,5m,0.10899000,0.10910000,0.10889000,0.10902000,1363592.00000000,0.5727,0.4605,NEUTRAL,0.0
2026-05-08T21:25:00Z,DOGEUSDT,5m,0.10901000,0.10904000,0.10885000,0.10888000,1352561.00000000,0.4431,0.2763,NEUTRAL,0.0
2026-05-08T21:30:00Z,DOGEUSDT,5m,0.10889000,0.10911000,0.10889000,0.10905000,1359490.00000000,0.5454,0.5000,NEUTRAL,0.0
2026-05-08T21:35:00Z,DOGEUSDT,5m,0.10905000,0.10919000,0.10903000,0.10907000,3147320.00000000,0.5477,0.5263,NEUTRAL,0.0
2026-05-08T21:40:00Z,DOGEUSDT,5m,0.10908000,0.10921000,0.10905000,0.10918000,933998.00000000,0.5545,0.6711,NEUTRAL,0.0
2026-05-08T21:45:00Z,DOGEUSDT,5m,0.10919000,0.10926000,0.10904000,0.10922000,1065972.00000000,0.5431,0.7237,NEUTRAL,0.0
2026-05-08T21:50:00Z,DOGEUSDT,5m,0.10922000,0.10926000,0.10913000,0.10922000,950872.00000000,0.5091,0.7237,NEUTRAL,0.0
2026-05-08T21:55:00Z,DOGEUSDT,5m,0.10922000,0.10933000,0.10916000,0.10932000,986381.00000000,0.5453,0.8553,NEUTRAL,0.0
2026-05-08T22:00:00Z,DOGEUSDT,5m,0.10932000,0.10953000,0.10927000,0.10941000,2472218.00000000,0.5634,0.9737,NEUTRAL,0.0
2026-05-08T22:05:00Z,DOGEUSDT,5m,0.10941000,0.10946000,0.10925000,0.10926000,1727962.00000000,0.4524,0.7763,NEUTRAL,0.0
2026-05-08T22:10:00Z,DOGEUSDT,5m,0.10925000,0.10929000,0.10917000,0.10928000,917662.00000000,0.4751,0.8243,NEUTRAL,0.0
2026-05-08T22:15:00Z,DOGEUSDT,5m,0.10929000,0.10934000,0.10921000,0.10922000,1987614.00000000,0.4773,0.7432,NEUTRAL,0.0
2026-05-08T22:20:00Z,DOGEUSDT,5m,0.10921000,0.10936000,0.10919000,0.10932000,1196120.00000000,0.5317,0.8784,NEUTRAL,0.0
2026-05-08T22:25:00Z,DOGEUSDT,5m,0.10931000,0.10942000,0.10928000,0.10937000,607149.00000000,0.5453,0.9459,NEUTRAL,0.0
2026-05-08T22:30:00Z,DOGEUSDT,5m,0.10938000,0.10967000,0.10933000,0.10957000,4656883.00000000,0.6017,1.0000,NEUTRAL,0.0
2026-05-08T22:35:00Z,DOGEUSDT,5m,0.10957000,0.10963000,0.10945000,0.10945000,2100949.00000000,0.4909,0.8667,NEUTRAL,0.0
2026-05-08T22:40:00Z,DOGEUSDT,5m,0.10945000,0.10952000,0.10940000,0.10950000,947488.00000000,0.4955,0.9167,NEUTRAL,0.0
2026-05-08T22:45:00Z,DOGEUSDT,5m,0.10949000,0.10968000,0.10949000,0.10963000,1139843.00000000,0.5701,1.0000,NEUTRAL,0.0
2026-05-08T22:50:00Z,DOGEUSDT,5m,0.10964000,0.10964000,0.10950000,0.10956000,1080937.00000000,0.4977,0.9222,NEUTRAL,0.0
2026-05-08T22:55:00Z,DOGEUSDT,5m,0.10957000,0.10964000,0.10950000,0.10959000,1341072.00000000,0.4977,0.9467,NEUTRAL,0.0
2026-05-08T23:00:00Z,DOGEUSDT,5m,0.10958000,0.10960000,0.10949000,0.10950000,831391.00000000,0.4661,0.8267,NEUTRAL,0.0
2026-05-08T23:05:00Z,DOGEUSDT,5m,0.10950000,0.10951000,0.10934000,0.10942000,2509228.00000000,0.4434,0.7200,NEUTRAL,0.0
2026-05-08T23:10:00Z,DOGEUSDT,5m,0.10941000,0.10957000,0.10941000,0.10944000,1553982.00000000,0.4909,0.6724,NEUTRAL,0.0
2026-05-08T23:15:00Z,DOGEUSDT,5m,0.10944000,0.10955000,0.10930000,0.10955000,1246900.00000000,0.5543,0.8571,NEUTRAL,0.0
2026-05-08T23:20:00Z,DOGEUSDT,5m,0.10955000,0.10957000,0.10937000,0.10948000,2274361.00000000,0.4932,0.6667,NEUTRAL,0.0
2026-05-08T23:25:00Z,DOGEUSDT,5m,0.10947000,0.10951000,0.10944000,0.10947000,1139616.00000000,0.4796,0.6098,NEUTRAL,0.0
2026-05-08T23:30:00Z,DOGEUSDT,5m,0.10946000,0.10946000,0.10928000,0.10937000,1955112.00000000,0.4524,0.3659,NEUTRAL,0.0
2026-05-08T23:35:00Z,DOGEUSDT,5m,0.10937000,0.10937000,0.10921000,0.10925000,2186432.00000000,0.4229,0.0732,NEUTRAL,0.0
2026-05-08T23:40:00Z,DOGEUSDT,5m,0.10924000,0.10931000,0.10915000,0.10916000,942241.00000000,0.4319,0.0000,NEUTRAL,0.0
2026-05-08T23:45:00Z,DOGEUSDT,5m,0.10916000,0.10931000,0.10915000,0.10929000,826245.00000000,0.5385,0.2766,NEUTRAL,0.0
