timestamp_utc,instrument,action,reason_code,p_model_up,p_market_up,edge,balance,position_qty,position_value,total_equity,price
2026-05-08T00:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5056,0.9744,0.4688,99.63,0.0,0.0,99.63,88.56
2026-05-08T00:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4944,0.9714,0.477,99.63,0.0,0.0,99.63,88.56
2026-05-08T00:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5169,1.0,0.4831,99.63,0.0,0.0,99.63,88.59
2026-05-08T00:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4067,0.7,0.2933,99.63,0.0,0.0,99.63,88.41
2026-05-08T00:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4434,0.62,0.1766,99.63,0.0,0.0,99.63,88.4
2026-05-08T00:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4405,0.4082,0.0323,99.63,0.0,0.0,99.63,88.3
2026-05-08T00:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4717,0.4082,0.0635,99.63,0.0,0.0,99.63,88.3
2026-05-08T00:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4717,0.3061,0.1656,99.63,0.0,0.0,99.63,88.25
2026-05-08T00:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4461,0.1633,0.2828,99.63,0.0,0.0,99.63,88.18
2026-05-08T00:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5312,0.3469,0.1843,99.63,0.0,0.0,99.63,88.27
2026-05-08T01:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5425,0.2927,0.2498,99.63,0.0,0.0,99.63,88.3
2026-05-08T01:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4575,0.0732,0.3843,99.63,0.0,0.0,99.63,88.21
2026-05-08T01:10:00+00:00,SOLUSDT,HOLD,HOLD,0.3665,0.0,0.3665,99.63,0.0,0.0,99.63,88.02
2026-05-08T01:15:00+00:00,SOLUSDT,HOLD,HOLD,0.5142,0.2105,0.3037,99.63,0.0,0.0,99.63,88.14
2026-05-08T01:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5057,0.1228,0.3829,99.63,0.0,0.0,99.63,88.09
2026-05-08T01:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5482,0.3158,0.2324,99.63,0.0,0.0,99.63,88.2
2026-05-08T01:30:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5651,0.4211,0.144,74.73,0.282217,24.91,99.63,88.26
2026-05-08T01:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4887,0.3333,0.1554,74.73,0.282217,24.89,99.62,88.21
2026-05-08T01:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4802,0.3158,0.1644,74.73,0.282217,24.89,99.62,88.2
2026-05-08T01:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4745,0.2456,0.2289,74.73,0.282217,24.88,99.61,88.16
2026-05-08T01:50:00+00:00,SOLUSDT,HOLD,HOLD,0.483,0.2281,0.2549,74.73,0.282217,24.88,99.6,88.15
2026-05-08T01:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4858,0.193,0.2928,74.73,0.282217,24.87,99.6,88.13
2026-05-08T02:00:00+00:00,SOLUSDT,HOLD,HOLD,0.3692,0.0,0.3692,74.73,0.282217,24.81,99.54,87.91
2026-05-08T02:05:00+00:00,SOLUSDT,HOLD,HOLD,0.426,0.0,0.426,74.73,0.282217,24.8,99.53,87.89
2026-05-08T02:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5227,0.098,0.4247,74.73,0.282217,24.82,99.54,87.94
2026-05-08T02:15:00+00:00,SOLUSDT,HOLD,HOLD,0.3546,0.0,0.3546,74.73,0.282217,24.74,99.46,87.66
2026-05-08T02:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5171,0.2656,0.2515,74.73,0.282217,24.79,99.51,87.83
2026-05-08T02:25:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5882,0.375,0.2132,56.04,0.494746,43.49,99.53,87.9
2026-05-08T02:30:00+00:00,SOLUSDT,HOLD,HOLD,0.7068,0.8906,0.1838,56.04,0.494746,43.65,99.7,88.23
2026-05-08T02:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.625,0.1278,56.04,0.494746,43.57,99.61,88.06
2026-05-08T02:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4915,0.7344,0.2429,56.04,0.494746,43.6,99.65,88.13
2026-05-08T02:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5822,0.9667,0.3845,56.04,0.494746,43.66,99.7,88.24
2026-05-08T02:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4745,0.8,0.3255,56.04,0.494746,43.61,99.65,88.14
2026-05-08T02:55:00+00:00,SOLUSDT,SELL,SELL_EXECUTED,0.4262,0.6667,0.2405,99.61,0.0,0.0,99.61,88.06
2026-05-08T03:00:00+00:00,SOLUSDT,HOLD,HOLD,0.3006,0.15,0.1506,99.61,0.0,0.0,99.61,87.75
2026-05-08T03:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.4,0.0972,99.61,0.0,0.0,99.61,87.9
2026-05-08T03:10:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5938,0.55,0.0438,74.71,0.283019,24.9,99.61,87.99
2026-05-08T03:15:00+00:00,SOLUSDT,HOLD,HOLD,0.6276,0.8793,0.2517,74.71,0.283019,24.95,99.66,88.17
2026-05-08T03:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5624,0.9138,0.3514,74.71,0.283019,24.96,99.67,88.19
2026-05-08T03:25:00+00:00,SOLUSDT,HOLD,HOLD,0.517,0.9483,0.4313,74.71,0.283019,24.97,99.67,88.21
2026-05-08T03:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5792,1.0,0.4208,74.71,0.283019,25.0,99.71,88.34
2026-05-08T03:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5311,0.9853,0.4542,74.71,0.283019,25.0,99.71,88.33
2026-05-08T03:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4802,0.9412,0.461,74.71,0.283019,24.99,99.7,88.3
2026-05-08T03:45:00+00:00,SOLUSDT,SELL,SELL_EXECUTED,0.4348,0.7941,0.3593,99.67,0.0,0.0,99.67,88.2
2026-05-08T03:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5227,0.9265,0.4038,99.67,0.0,0.0,99.67,88.29
2026-05-08T03:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4858,0.8235,0.3377,99.67,0.0,0.0,99.67,88.22
2026-05-08T04:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5085,0.8814,0.3729,99.67,0.0,0.0,99.67,88.27
2026-05-08T04:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5198,0.8983,0.3785,99.67,0.0,0.0,99.67,88.28
2026-05-08T04:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5311,0.9831,0.452,99.67,0.0,0.0,99.67,88.33
2026-05-08T04:15:00+00:00,SOLUSDT,HOLD,HOLD,0.5311,1.0,0.4689,99.67,0.0,0.0,99.67,88.36
2026-05-08T04:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4972,0.9672,0.47,99.67,0.0,0.0,99.67,88.34
2026-05-08T04:25:00+00:00,SOLUSDT,HOLD,HOLD,0.483,0.9344,0.4514,99.67,0.0,0.0,99.67,88.32
2026-05-08T04:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4093,0.6885,0.2792,99.67,0.0,0.0,99.67,88.17
2026-05-08T04:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4461,0.6557,0.2096,99.67,0.0,0.0,99.67,88.15
2026-05-08T04:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4773,0.6066,0.1293,99.67,0.0,0.0,99.67,88.12
2026-05-08T04:45:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.4915,0.4783,0.0132,99.67,0.0,0.0,99.67,88.12
2026-05-08T04:50:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5454,0.5676,0.0222,99.67,0.0,0.0,99.67,88.2
2026-05-08T04:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5113,0.25,0.2613,99.67,0.0,0.0,99.67,88.18
2026-05-08T05:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4773,0.125,0.3523,99.67,0.0,0.0,99.67,88.15
2026-05-08T05:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5142,0.2917,0.2225,99.67,0.0,0.0,99.67,88.19
2026-05-08T05:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5283,0.4167,0.1116,99.67,0.0,0.0,99.67,88.22
2026-05-08T05:15:00+00:00,SOLUSDT,HOLD,HOLD,0.5028,0.375,0.1278,99.67,0.0,0.0,99.67,88.21
2026-05-08T05:20:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5142,0.5,0.0142,99.67,0.0,0.0,99.67,88.24
2026-05-08T05:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5312,0.6667,0.1355,99.67,0.0,0.0,99.67,88.28
2026-05-08T05:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5509,0.9583,0.4074,99.67,0.0,0.0,99.67,88.35
2026-05-08T05:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5141,0.9167,0.4026,99.67,0.0,0.0,99.67,88.34
2026-05-08T05:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5141,1.0,0.4859,99.67,0.0,0.0,99.67,88.37
2026-05-08T05:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4462,0.56,0.1138,99.67,0.0,0.0,99.67,88.26
2026-05-08T05:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4291,0.28,0.1491,99.67,0.0,0.0,99.67,88.19
2026-05-08T05:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4006,0.0,0.4006,99.67,0.0,0.0,99.67,88.05
2026-05-08T06:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4489,0.0,0.4489,99.67,0.0,0.0,99.67,88.03
2026-05-08T06:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4431,0.0,0.4431,99.67,0.0,0.0,99.67,87.94
2026-05-08T06:10:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5653,0.3721,0.1932,74.75,0.282834,24.92,99.67,88.1
2026-05-08T06:15:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5964,0.5814,0.015,74.75,0.282834,24.94,99.7,88.19
2026-05-08T06:20:00+00:00,SOLUSDT,HOLD,EDGE_TOO_LOW,0.5028,0.4884,0.0144,74.75,0.282834,24.93,99.68,88.15
2026-05-08T06:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4319,0.2558,0.1761,74.75,0.282834,24.9,99.66,88.05
2026-05-08T06:30:00+00:00,SOLUSDT,HOLD,HOLD,0.3919,0.0,0.3919,74.75,0.282834,24.86,99.62,87.91
2026-05-08T06:35:00+00:00,SOLUSDT,HOLD,HOLD,0.5341,0.2826,0.2515,74.75,0.282834,24.9,99.65,88.04
2026-05-08T06:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5312,0.2609,0.2703,74.75,0.282834,24.9,99.65,88.03
2026-05-08T06:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4517,0.087,0.3647,74.75,0.282834,24.88,99.63,87.95
2026-05-08T06:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5227,0.2609,0.2618,74.75,0.282834,24.9,99.65,88.03
2026-05-08T06:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5341,0.3043,0.2298,74.75,0.282834,24.9,99.66,88.05
2026-05-08T07:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4431,0.0652,0.3779,74.75,0.282834,24.87,99.63,87.94
2026-05-08T07:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4346,0.0,0.4346,74.75,0.282834,24.86,99.61,87.88
2026-05-08T07:10:00+00:00,SOLUSDT,HOLD,HOLD,0.426,0.0,0.426,74.75,0.282834,24.83,99.58,87.78
2026-05-08T07:15:00+00:00,SOLUSDT,HOLD,HOLD,0.4886,0.0508,0.4378,74.75,0.282834,24.84,99.59,87.81
2026-05-08T07:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4744,0.0,0.4744,74.75,0.282834,24.82,99.57,87.75
2026-05-08T07:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5171,0.1176,0.3995,74.75,0.282834,24.84,99.59,87.81
2026-05-08T07:30:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5569,0.2955,0.2614,56.06,0.495491,43.54,99.61,87.88
2026-05-08T07:35:00+00:00,SOLUSDT,BUY,BUY_EXECUTED,0.5654,0.4773,0.0881,42.05,0.654839,57.6,99.65,87.96
2026-05-08T07:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5738,0.6818,0.108,42.05,0.654839,57.66,99.71,88.05
2026-05-08T07:45:00+00:00,SOLUSDT,TIMEOUT_SELL,TIMEOUT_SELL_EXECUTED,0.6049,1.0,0.3951,99.8,0.0,0.0,99.8,88.19
2026-05-08T07:50:00+00:00,SOLUSDT,HOLD,HOLD,0.534,0.9773,0.4433,99.8,0.0,0.0,99.8,88.18
2026-05-08T07:55:00+00:00,SOLUSDT,HOLD,HOLD,0.5198,1.0,0.4802,99.8,0.0,0.0,99.8,88.22
2026-05-08T08:00:00+00:00,SOLUSDT,HOLD,HOLD,0.5397,1.0,0.4603,99.8,0.0,0.0,99.8,88.27
2026-05-08T08:05:00+00:00,SOLUSDT,HOLD,HOLD,0.4858,0.9038,0.418,99.8,0.0,0.0,99.8,88.22
2026-05-08T08:10:00+00:00,SOLUSDT,HOLD,HOLD,0.4858,0.9038,0.418,99.8,0.0,0.0,99.8,88.22
2026-05-08T08:15:00+00:00,SOLUSDT,HOLD,HOLD,0.466,0.7885,0.3225,99.8,0.0,0.0,99.8,88.16
2026-05-08T08:20:00+00:00,SOLUSDT,HOLD,HOLD,0.4205,0.5769,0.1564,99.8,0.0,0.0,99.8,88.05
2026-05-08T08:25:00+00:00,SOLUSDT,HOLD,HOLD,0.5539,0.8654,0.3115,99.8,0.0,0.0,99.8,88.2
2026-05-08T08:30:00+00:00,SOLUSDT,HOLD,HOLD,0.5934,1.0,0.4066,99.8,0.0,0.0,99.8,88.29
2026-05-08T08:35:00+00:00,SOLUSDT,HOLD,HOLD,0.6215,1.0,0.3785,99.8,0.0,0.0,99.8,88.46
2026-05-08T08:40:00+00:00,SOLUSDT,HOLD,HOLD,0.5593,1.0,0.4407,99.8,0.0,0.0,99.8,88.48
2026-05-08T08:45:00+00:00,SOLUSDT,HOLD,HOLD,0.5282,1.0,0.4718,99.8,0.0,0.0,99.8,88.52
2026-05-08T08:50:00+00:00,SOLUSDT,HOLD,HOLD,0.5056,0.987,0.4814,99.8,0.0,0.0,99.8,88.51
2026-05-08T08:55:00+00:00,SOLUSDT,HOLD,HOLD,0.4236,0.8182,0.3946,99.8,0.0,0.0,99.8,88.38
2026-05-08T09:00:00+00:00,SOLUSDT,HOLD,HOLD,0.4179,0.7143,0.2964,99.8,0.0,0.0,99.8,88.3
2026-05-08T09:05:00+00:00,SOLUSDT,HOLD,HOLD,0.5735,0.9296,0.3561,99.8,0.0,0.0,99.8,88.47
2026-05-08T09:10:00+00:00,SOLUSDT,HOLD,HOLD,0.5932,1.0,0.4068,99.8,0.0,0.0,99.8,88.55
2026-05-08T09:15:00+00:00,SOLUSDT,HOLD,HOLD,0.5339,1.0,0.4661,99.8,0.0,0.0,99.8,88.57
2026-05-08T09:20:00+00:00,SOLUSDT,HOLD,HOLD,0.5451,1.0,0.4549,99.8,0.0,0.0,99.8,88.64
2026-05-08T09:25:00+00:00,SOLUSDT,HOLD,HOLD,0.4746,0.8644,0.3898,99.8,0.0,0.0,99.8,88.56
2026-05-08T09:30:00+00:00,SOLUSDT,HOLD,HOLD,0.4944,0.9153,0.4209,99.8,0.0,0.0,99.8,88.59
2026-05-08T09:35:00+00:00,SOLUSDT,HOLD,HOLD,0.4746,0.8136,0.339,99.8,0.0,0.0,99.8,88.53
2026-05-08T09:40:00+00:00,SOLUSDT,HOLD,HOLD,0.4491,0.7119,0.2628,99.8,0.0,0.0,99.8,88.47
2026-05-08T09:45:00+00:00,SOLUSDT,HOLD,HOLD,0.4378,0.5763,0.1385,99.8,0.0,0.0,99.8,88.39
2026-05-08T09:50:00+00:00,SOLUSDT,HOLD,HOLD,0.4774,0.5763,0.0989,99.8,0.0,0.0,99.8,88.39
